word_id,transcription
c03-016b-06-05,but
c03-016b-06-06,half
c03-016b-06-07,shyly
c03-016b-06-08,and
c03-016b-07-00,half
c03-016b-07-01,inquisitively
c03-016b-07-02,.
c03-016b-07-03,As
c03-016b-07-04,is
c03-016b-07-05,the
c03-016b-07-06,case
c03-016b-07-07,in
c03-016b-07-08,Fanny
c03-016b-07-09,her
c03-016b-08-00,first
c03-016b-08-01,lover
c03-016b-08-02,is
c03-016b-08-03,a
c03-016b-08-04,sailor
c03-016b-08-05,who
c03-016b-08-06,leaves
c03-016b-08-07,her
c03-016b-08-08,to
c03-016b-08-09,bear
c03-016b-09-00,his
c03-016b-09-01,child
c03-016b-09-02,and
c03-016b-09-03,sails
c03-016b-09-04,away
c03-016b-09-05,.
c03-016c-00-00,But
c03-016c-00-01,there
c03-016c-00-02,is
c03-016c-00-03,heart
c03-016c-00-04,in
c03-016c-00-05,the
c03-016c-00-06,telling
c03-016c-00-07,","
c03-016c-00-08,and
c03-016c-00-09,an
c03-016c-01-00,intense
c03-016c-01-01,realism
c03-016c-01-02,in
c03-016c-01-03,the
c03-016c-01-04,situation
c03-016c-01-05,.
c03-016c-01-06,A
c03-016c-01-07,young
c03-016c-02-00,girl
c03-016c-02-01,lives
c03-016c-02-02,in
c03-016c-02-03,a
c03-016c-02-04,single
c03-016c-02-05,dingy
c03-016c-02-06,room
c03-016c-02-07,with
c03-016c-02-08,her
c03-016c-03-00,slatternly
c03-016c-03-01,","
c03-016c-03-02,promiscuous
c03-016c-03-03,mother
c03-016c-03-04,.
c03-016c-03-05,In
c03-016c-03-06,such
c03-016c-04-00,surroundings
c03-016c-04-01,she
c03-016c-04-02,learns
c03-016c-04-03,sex
c03-016c-04-04,is
c03-016c-04-05,something
c03-016c-04-06,sordid
c03-016c-04-07,","
c03-016c-05-00,and
c03-016c-05-01,when
c03-016c-05-02,she
c03-016c-05-03,experiences
c03-016c-05-04,it
c03-016c-05-05,for
c03-016c-05-06,the
c03-016c-05-07,first
c03-016c-05-08,time
c03-016c-06-00,herself
c03-016c-06-01,it
c03-016c-06-02,is
c03-016c-06-03,incoherently
c03-016c-06-04,","
c03-016c-06-05,clumsily
c03-016c-06-06,","
c03-016c-06-07,but
c03-016c-06-08,half
c03-016c-07-00,shyly
c03-016c-07-01,and
c03-016c-07-02,half
c03-016c-07-03,inquisitively
c03-016c-07-04,.
c03-016c-07-05,As
c03-016c-07-06,is
c03-016c-07-07,the
c03-016c-07-08,case
c03-016c-07-09,in
c03-016c-08-00,Fanny
c03-016c-08-01,her
c03-016c-08-02,first
c03-016c-08-03,lover
c03-016c-08-04,is
c03-016c-08-05,a
c03-016c-08-06,sailor
c03-016c-08-07,who
c03-016c-08-08,leaves
c03-016c-09-00,her
c03-016c-09-01,to
c03-016c-09-02,bear
c03-016c-09-03,his
c03-016c-09-04,child
c03-016c-09-05,and
c03-016c-09-06,sails
c03-016c-09-07,away
c03-016c-09-08,.
c03-016d-00-00,But
c03-016d-00-01,there
c03-016d-00-02,is
c03-016d-00-03,heart
c03-016d-00-04,in
c03-016d-00-05,the
c03-016d-00-06,telling
c03-016d-00-07,","
c03-016d-00-08,and
c03-016d-00-09,an
c03-016d-01-00,intense
c03-016d-01-01,realism
c03-016d-01-02,in
c03-016d-01-03,the
c03-016d-01-04,situation
c03-016d-01-05,.
c03-016d-01-06,A
c03-016d-01-07,young
c03-016d-02-00,girl
c03-016d-02-01,lives
c03-016d-02-02,in
c03-016d-02-03,a
c03-016d-02-04,single
c03-016d-02-05,dingy
c03-016d-02-06,room
c03-016d-02-07,with
c03-016d-03-00,her
c03-016d-03-01,slatternly
c03-016d-03-02,","
c03-016d-03-03,promiscuous
c03-016d-03-04,mother
c03-016d-03-05,.
c03-016d-03-06,In
c03-016d-03-07,such
c03-016d-04-00,surroundings
c03-016d-04-01,she
c03-016d-04-02,learns
c03-016d-04-03,sex
c03-016d-04-04,is
c03-016d-04-05,something
c03-016d-05-00,sordid
c03-016d-05-01,","
c03-016d-05-02,and
c03-016d-05-03,when
c03-016d-05-04,she
c03-016d-05-05,experiences
c03-016d-05-06,it
c03-016d-05-07,for
c03-016d-06-00,the
c03-016d-06-01,first
c03-016d-06-02,time
c03-016d-06-03,herself
c03-016d-06-04,it
c03-016d-06-05,is
c03-016d-06-06,incoherently
c03-016d-06-07,","
c03-016d-06-08,clumsily
c03-016d-06-09,","
c03-016d-07-00,but
c03-016d-07-01,half
c03-016d-07-02,shyly
c03-016d-07-03,and
c03-016d-07-04,half
c03-016d-07-05,inquisitively
c03-016d-07-06,.
c03-016d-07-07,As
c03-016d-08-00,is
c03-016d-08-01,the
c03-016d-08-02,case
c03-016d-08-03,in
c03-016d-08-04,Fanny
c03-016d-08-05,her
c03-016d-08-06,first
c03-016d-08-07,lover
c03-016d-08-08,is
c03-016d-08-09,a
c03-016d-08-10,sailor
c03-016d-09-00,who
c03-016d-09-01,leaves
c03-016d-09-02,her
c03-016d-09-03,to
c03-016d-09-04,bear
c03-016d-09-05,his
c03-016d-09-06,child
c03-016d-09-07,and
c03-016d-09-08,sails
c03-016d-10-00,away
c03-016d-10-01,.
c03-016e-00-00,But
c03-016e-00-01,there
c03-016e-00-02,is
c03-016e-00-03,heart
c03-016e-00-04,in
c03-016e-00-05,the
c03-016e-00-06,telling
c03-016e-00-07,","
c03-016e-00-08,and
c03-016e-00-09,an
c03-016e-01-00,intense
c03-016e-01-01,realism
c03-016e-01-02,in
c03-016e-01-03,the
c03-016e-01-04,situation
c03-016e-01-05,.
c03-016e-01-06,A
c03-016e-01-07,young
c03-016e-02-00,girl
c03-016e-02-01,lives
c03-016e-02-02,in
c03-016e-02-03,a
c03-016e-02-04,single
c03-016e-02-05,dingy
c03-016e-02-06,room
c03-016e-02-07,with
c03-016e-02-08,her
c03-016e-03-00,slatternly
c03-016e-03-01,","
c03-016e-03-02,promiscuous
c03-016e-03-03,mother
c03-016e-03-04,.
c03-016e-03-05,In
c03-016e-03-06,such
c03-016e-04-00,surroundings
c03-016e-04-01,she
c03-016e-04-02,learns
c03-016e-04-03,sex
c03-016e-04-04,is
c03-016e-04-05,something
c03-016e-05-00,sordid
c03-016e-05-01,","
c03-016e-05-02,and
c03-016e-05-03,when
c03-016e-05-04,she
c03-016e-05-05,experiences
c03-016e-05-06,it
c03-016e-05-07,for
c03-016e-05-08,the
c03-016e-06-00,first
c03-016e-06-01,time
c03-016e-06-02,herself
c03-016e-06-03,it
c03-016e-06-04,is
c03-016e-06-05,incoherently
c03-016e-06-06,","
c03-016e-07-00,clumsily
c03-016e-07-01,","
c03-016e-07-02,but
c03-016e-07-03,half
c03-016e-07-04,shyly
c03-016e-07-05,and
c03-016e-07-06,half
c03-016e-07-07,in-
c03-016e-08-00,quisitively
c03-016e-08-01,.
c03-016e-08-02,As
c03-016e-08-03,is
c03-016e-08-04,the
c03-016e-08-05,case
c03-016e-08-06,in
c03-016e-08-07,Fanny
c03-016e-08-08,her
c03-016e-09-00,first
c03-016e-09-01,lover
c03-016e-09-02,is
c03-016e-09-03,a
c03-016e-09-04,sailor
c03-016e-09-05,who
c03-016e-09-06,leaves
c03-016e-09-07,her
c03-016e-09-08,to
c03-016e-10-00,bear
c03-016e-10-01,his
c03-016e-10-02,child
c03-016e-10-03,and
c03-016e-10-04,sails
c03-016e-10-05,away
c03-016e-10-06,.
c03-021a-00-00,In
c03-021a-00-01,Fanny
c03-021a-00-02,the
c03-021a-00-03,pregnant
c03-021a-00-04,girl
c03-021a-00-05,is
c03-021a-00-06,befriended
c03-021a-00-07,by
c03-021a-01-00,an
c03-021a-01-01,old
c03-021a-01-02,man
c03-021a-01-03,.
c03-021a-01-04,Here
c03-021a-01-05,it
c03-021a-01-06,is
c03-021a-01-07,a
c03-021a-01-08,young
c03-021a-01-09,homosexual
c03-021a-01-10,","
c03-021a-02-00,estranged
c03-021a-02-01,from
c03-021a-02-02,women
c03-021a-02-03,but
c03-021a-02-04,yet
c03-021a-02-05,moved
c03-021a-02-06,by
c03-021a-02-07,a
c03-021a-03-00,strong
c03-021a-03-01,maternal
c03-021a-03-02,instinct
c03-021a-03-03,to
c03-021a-03-04,the
c03-021a-03-05,unborn
c03-021a-03-06,child
c03-021a-04-00,as
c03-021a-04-01,much
c03-021a-04-02,as
c03-021a-04-03,to
c03-021a-04-04,the
c03-021a-04-05,expectant
c03-021a-04-06,mother
c03-021a-04-07,","
c03-021a-04-08,who
c03-021a-04-09,acts
c03-021a-05-00,as
c03-021a-05-01,a
c03-021a-05-02,protector
c03-021a-05-03,and
c03-021a-05-04,comforter
c03-021a-05-05,to
c03-021a-05-06,her
c03-021a-05-07,in
c03-021a-05-08,her
c03-021a-06-00,hour
c03-021a-06-01,of
c03-021a-06-02,need
c03-021a-06-03,.
c03-021a-06-04,He
c03-021a-06-05,shares
c03-021a-06-06,her
c03-021a-06-07,room
c03-021a-06-08,and
c03-021a-06-09,gives
c03-021a-07-00,her
c03-021a-07-01,his
c03-021a-07-02,forlorn
c03-021a-07-03,gift
c03-021a-07-04,of
c03-021a-07-05,companionship
c03-021a-07-06,and
c03-021a-07-07,sym-
c03-021a-08-00,pathy
c03-021a-08-01,-
c03-021a-08-02,""""
c03-021a-08-03,you
c03-021a-08-04,need
c03-021a-08-05,someone
c03-021a-08-06,to
c03-021a-08-07,love
c03-021a-08-08,you
c03-021a-08-09,while
c03-021a-09-00,you
c03-021a-09-01,are
c03-021a-09-02,looking
c03-021a-09-03,for
c03-021a-09-04,someone
c03-021a-09-05,to
c03-021a-09-06,love
c03-021a-09-07,""""
c03-021a-09-08,.
c03-021b-00-00,In
c03-021b-00-01,Fanny
c03-021b-00-02,the
c03-021b-00-03,pregnant
c03-021b-00-04,girl
c03-021b-00-05,is
c03-021b-00-06,befriended
c03-021b-00-07,by
c03-021b-00-08,an
c03-021b-00-09,old
c03-021b-01-00,man
c03-021b-01-01,.
c03-021b-01-02,Here
c03-021b-01-03,it
c03-021b-01-04,is
c03-021b-01-05,a
c03-021b-01-06,young
c03-021b-01-07,homosexual
c03-021b-01-08,","
c03-021b-01-09,estranged
c03-021b-01-10,from
c03-021b-02-00,women
c03-021b-02-01,but
c03-021b-02-02,yet
c03-021b-02-03,moved
c03-021b-02-04,by
c03-021b-02-05,a
c03-021b-02-06,strong
c03-021b-02-07,maternal
c03-021b-02-08,instinct
c03-021b-02-09,to
c03-021b-03-00,the
c03-021b-03-01,unborn
c03-021b-03-02,child
c03-021b-03-03,as
c03-021b-03-04,much
c03-021b-03-05,as
c03-021b-03-06,to
c03-021b-03-07,the
c03-021b-03-08,expectant
c03-021b-03-09,mother
c03-021b-03-10,","
c03-021b-04-00,who
c03-021b-04-01,acts
c03-021b-04-02,as
c03-021b-04-03,a
c03-021b-04-04,protector
c03-021b-04-05,and
c03-021b-04-06,comforter
c03-021b-04-07,to
c03-021b-04-08,her
c03-021b-04-09,in
c03-021b-04-10,her
c03-021b-04-11,hour
c03-021b-05-00,of
c03-021b-05-01,need
c03-021b-05-02,.
c03-021b-05-03,He
c03-021b-05-04,shares
c03-021b-05-05,her
c03-021b-05-06,room
c03-021b-05-07,and
c03-021b-05-08,gives
c03-021b-05-09,her
c03-021b-05-10,his
c03-021b-05-11,forlorn
c03-021b-06-00,gift
c03-021b-06-01,of
c03-021b-06-02,companionship
c03-021b-06-03,and
c03-021b-06-04,sympathy
c03-021b-06-05,-
c03-021b-06-06,""""
c03-021b-06-07,you
c03-021b-06-08,need
c03-021b-07-00,someone
c03-021b-07-01,to
c03-021b-07-02,love
c03-021b-07-03,you
c03-021b-07-04,while
c03-021b-07-05,you
c03-021b-07-06,are
c03-021b-07-07,looking
c03-021b-07-08,for
c03-021b-08-00,someone
c03-021b-08-01,to
c03-021b-08-02,love
c03-021b-08-03,""""
c03-021b-08-04,.
c03-021c-00-00,In
c03-021c-00-01,Fanny
c03-021c-00-02,the
c03-021c-00-03,pregnant
c03-021c-00-04,girl
c03-021c-00-05,is
c03-021c-00-06,befriended
c03-021c-00-07,by
c03-021c-00-08,an
c03-021c-01-00,old
c03-021c-01-01,man
c03-021c-01-02,.
c03-021c-01-03,Here
c03-021c-01-04,it
c03-021c-01-05,is
c03-021c-01-06,a
c03-021c-01-07,young
c03-021c-01-08,homosexual
c03-021c-01-09,","
c03-021c-01-10,estranged
c03-021c-02-00,from
c03-021c-02-01,women
c03-021c-02-02,but
c03-021c-02-03,yet
c03-021c-02-04,moved
c03-021c-02-05,by
c03-021c-02-06,a
c03-021c-02-07,strong
c03-021c-02-08,maternal
c03-021c-03-00,instinct
c03-021c-03-01,to
c03-021c-03-02,the
c03-021c-03-03,unborn
c03-021c-03-04,child
c03-021c-03-05,as
c03-021c-03-06,much
c03-021c-03-07,as
c03-021c-03-08,to
c03-021c-03-09,the
c03-021c-04-00,expectant
c03-021c-04-01,mother
c03-021c-04-02,","
c03-021c-04-03,who
c03-021c-04-04,acts
c03-021c-04-05,as
c03-021c-04-06,a
c03-021c-04-07,protector
c03-021c-04-08,and
c03-021c-05-00,comforter
c03-021c-05-01,to
c03-021c-05-02,her
c03-021c-05-03,in
c03-021c-05-04,her
c03-021c-05-05,hour
c03-021c-05-06,of
c03-021c-05-07,need
c03-021c-05-08,.
c03-021c-05-09,He
c03-021c-06-00,shares
c03-021c-06-01,her
c03-021c-06-02,room
c03-021c-06-03,and
c03-021c-06-04,gives
c03-021c-06-05,her
c03-021c-06-06,his
c03-021c-06-07,forlorn
c03-021c-06-08,gift
c03-021c-07-00,of
c03-021c-07-01,companionship
c03-021c-07-02,and
c03-021c-07-03,sympathy
c03-021c-07-04,-
c03-021c-07-05,""""
c03-021c-07-06,you
c03-021c-07-07,need
c03-021c-07-08,someone
c03-021c-08-00,to
c03-021c-08-01,love
c03-021c-08-02,you
c03-021c-08-03,while
c03-021c-08-04,you
c03-021c-08-05,are
c03-021c-08-06,looking
c03-021c-08-07,for
c03-021c-09-00,someone
c03-021c-09-01,to
c03-021c-09-02,love
c03-021c-09-03,""""
c03-021c-09-04,.
c03-021d-00-00,In
c03-021d-00-01,Fanny
c03-021d-00-02,the
c03-021d-00-03,pregnant
c03-021d-00-04,girl
c03-021d-00-05,is
c03-021d-00-06,befriended
c03-021d-00-07,by
c03-021d-01-00,an
c03-021d-01-01,old
c03-021d-01-02,man
c03-021d-01-03,.
c03-021d-01-04,Here
c03-021d-01-05,it
c03-021d-01-06,is
c03-021d-01-07,a
c03-021d-01-08,young
c03-021d-01-09,homosexual
c03-021d-01-10,","
c03-021d-02-00,estranged
c03-021d-02-01,from
c03-021d-02-02,women
c03-021d-02-03,but
c03-021d-02-04,yet
c03-021d-02-05,moved
c03-021d-02-06,by
c03-021d-02-07,a
c03-021d-03-00,strong
c03-021d-03-01,maternal
c03-021d-03-02,instinct
c03-021d-03-03,to
c03-021d-03-04,the
c03-021d-03-05,unborn
c03-021d-03-06,child
c03-021d-04-00,as
c03-021d-04-01,much
c03-021d-04-02,as
c03-021d-04-03,to
c03-021d-04-04,the
c03-021d-04-05,expectant
c03-021d-04-06,mother
c03-021d-04-07,","
c03-021d-04-08,who
c03-021d-05-00,acts
c03-021d-05-01,as
c03-021d-05-02,a
c03-021d-05-03,protector
c03-021d-05-04,and
c03-021d-05-05,comforter
c03-021d-05-06,to
c03-021d-05-07,her
c03-021d-05-08,in
c03-021d-06-00,her
c03-021d-06-01,hour
c03-021d-06-02,of
c03-021d-06-03,need
c03-021d-06-04,.
c03-021d-06-05,He
c03-021d-06-06,shares
c03-021d-06-07,her
c03-021d-06-08,room
c03-021d-06-09,and
c03-021d-06-10,gives
c03-021d-07-00,her
c03-021d-07-01,his
c03-021d-07-02,forlorn
c03-021d-07-03,gift
c03-021d-07-04,of
c03-021d-07-05,companionship
c03-021d-07-06,and
c03-021d-08-00,sympathy
c03-021d-08-01,-
c03-021d-08-02,""""
c03-021d-08-03,you
c03-021d-08-04,need
c03-021d-08-05,someone
c03-021d-08-06,to
c03-021d-08-07,love
c03-021d-08-08,you
c03-021d-08-09,while
c03-021d-09-00,you
c03-021d-09-01,are
c03-021d-09-02,looking
c03-021d-09-03,for
c03-021d-09-04,someone
c03-021d-09-05,to
c03-021d-09-06,love
c03-021d-09-07,""""
c03-021d-09-08,.
c03-021e-00-00,In
c03-021e-00-01,Fanny
c03-021e-00-02,the
c03-021e-00-03,pregnant
c03-021e-00-04,girl
c03-021e-00-05,is
c03-021e-00-06,befriended
c03-021e-01-00,by
c03-021e-01-01,an
c03-021e-01-02,old
c03-021e-01-03,man
c03-021e-01-04,.
c03-021e-01-05,Here
c03-021e-01-06,it
c03-021e-01-07,is
c03-021e-01-08,a
c03-021e-01-09,young
c03-021e-01-10,homo-
c03-021e-02-00,sexual
c03-021e-02-01,","
c03-021e-02-02,estranged
c03-021e-02-03,from
c03-021e-02-04,women
c03-021e-02-05,but
c03-021e-02-06,yet
c03-021e-02-07,moved
c03-021e-03-00,by
c03-021e-03-01,a
c03-021e-03-02,strong
c03-021e-03-03,maternal
c03-021e-03-04,instinct
c03-021e-03-05,to
c03-021e-03-06,the
c03-021e-03-07,unborn
c03-021e-04-00,child
c03-021e-04-01,as
c03-021e-04-02,much
c03-021e-04-03,as
c03-021e-04-04,to
c03-021e-04-05,the
c03-021e-04-06,expectant
c03-021e-04-07,mother
c03-021e-04-08,","
c03-021e-05-00,who
c03-021e-05-01,acts
c03-021e-05-02,as
c03-021e-05-03,a
c03-021e-05-04,protector
c03-021e-05-05,and
c03-021e-05-06,comforter
c03-021e-05-07,to
c03-021e-06-00,her
c03-021e-06-01,in
c03-021e-06-02,her
c03-021e-06-03,hour
c03-021e-06-04,of
c03-021e-06-05,need
c03-021e-06-06,.
c03-021e-06-07,He
c03-021e-06-08,shares
c03-021e-06-09,her
c03-021e-06-10,room
c03-021e-07-00,and
c03-021e-07-01,gives
c03-021e-07-02,her
c03-021e-07-03,his
c03-021e-07-04,forlorn
c03-021e-07-05,gift
c03-021e-07-06,of
c03-021e-07-07,com-
c03-021e-08-00,panionship
c03-021e-08-01,and
c03-021e-08-02,sympathy
c03-021e-08-03,-
c03-021e-08-04,""""
c03-021e-08-05,you
c03-021e-08-06,need
c03-021e-08-07,someone
c03-021e-09-00,to
c03-021e-09-01,love
c03-021e-09-02,you
c03-021e-09-03,while
c03-021e-09-04,you
c03-021e-09-05,are
c03-021e-09-06,looking
c03-021e-09-07,for
c03-021e-10-00,someone
c03-021e-10-01,to
c03-021e-10-02,love
c03-021e-10-03,""""
c03-021e-10-04,.
c03-021f-00-00,In
c03-021f-00-01,Fanny
c03-021f-00-02,the
c03-021f-00-03,pregnant
c03-021f-00-04,girl
c03-021f-00-05,is
c03-021f-00-06,befriended
c03-021f-01-00,by
c03-021f-01-01,an
c03-021f-01-02,old
c03-021f-01-03,man
c03-021f-01-04,.
c03-021f-01-05,Here
c03-021f-01-06,it
c03-021f-01-07,is
c03-021f-01-08,a
c03-021f-01-09,young
c03-021f-01-10,homo-
c03-021f-02-00,sexual
c03-021f-02-01,","
c03-021f-02-02,estranged
c03-021f-02-03,from
c03-021f-02-04,women
c03-021f-02-05,but
c03-021f-02-06,yet
c03-021f-03-00,moved
c03-021f-03-01,by
c03-021f-03-02,a
c03-021f-03-03,strong
c03-021f-03-04,maternal
c03-021f-03-05,instinct
c03-021f-03-06,to
c03-021f-04-00,the
c03-021f-04-01,unborn
c03-021f-04-02,child
c03-021f-04-03,as
c03-021f-04-04,much
c03-021f-04-05,as
c03-021f-04-06,to
c03-021f-04-07,the
c03-021f-05-00,expectant
c03-021f-05-01,mother
c03-021f-05-02,","
c03-021f-05-03,who
c03-021f-05-04,acts
c03-021f-05-05,as
c03-021f-05-06,a
c03-021f-05-07,protector
c03-021f-06-00,and
c03-021f-06-01,comforter
c03-021f-06-02,to
c03-021f-06-03,her
c03-021f-06-04,in
c03-021f-06-05,her
c03-021f-06-06,hour
c03-021f-06-07,of
c03-021f-06-08,need
c03-021f-06-09,.
c03-021f-07-00,He
c03-021f-07-01,shares
c03-021f-07-02,her
c03-021f-07-03,room
c03-021f-07-04,and
c03-021f-07-05,gives
c03-021f-07-06,her
c03-021f-07-07,his
c03-021f-08-00,forlorn
c03-021f-08-01,gift
c03-021f-08-02,of
c03-021f-08-03,companionship
c03-021f-08-04,and
c03-021f-08-05,sympathy
c03-021f-08-06,-
c03-021f-09-00,""""
c03-021f-09-01,you
c03-021f-09-02,need
c03-021f-09-03,someone
c03-021f-09-04,to
c03-021f-09-05,love
c03-021f-09-06,you
c03-021f-09-07,while
c03-021f-09-08,you
c03-081a-00-00,Arguably
c03-081a-00-01,","
c03-081a-00-02,the
c03-081a-00-03,dramatist
c03-081a-00-04,has
c03-081a-00-05,committed
c03-081a-00-06,a
c03-081a-01-00,technical
c03-081a-01-01,error
c03-081a-01-02,in
c03-081a-01-03,allowing
c03-081a-01-04,Irene
c03-081a-01-05,to
c03-081a-01-06,speak
c03-081a-02-00,for
c03-081a-02-01,herself
c03-081a-02-02,;
c03-081a-02-03,we
c03-081a-02-04,would
c03-081a-02-05,be
c03-081a-02-06,altogether
c03-081a-02-07,clearer
c03-081a-03-00,in
c03-081a-03-01,our
c03-081a-03-02,minds
c03-081a-03-03,about
c03-081a-03-04,her
c03-081a-03-05,if
c03-081a-03-06,she
c03-081a-03-07,remained
c03-081a-04-00,a
c03-081a-04-01,flawed
c03-081a-04-02,but
c03-081a-04-03,beautiful
c03-081a-04-04,enigma
c03-081a-04-05,","
c03-081a-04-06,seen
c03-081a-04-07,but
c03-081a-04-08,not
c03-081a-05-00,heard
c03-081a-05-01,.
c03-081a-05-02,However
c03-081a-05-03,","
c03-081a-05-04,Miss
c03-081a-05-05,Pinkie
c03-081a-05-06,Johnstone
c03-081a-05-07,makes
c03-081a-05-08,her
c03-081a-06-00,few
c03-081a-06-01,brief
c03-081a-06-02,scenes
c03-081a-06-03,effective
c03-081a-06-04,","
c03-081a-06-05,and
c03-081a-06-06,Mr.
c03-081a-06-07,Dinsdale
c03-081a-07-00,Landen
c03-081a-07-01,","
c03-081a-07-02,in
c03-081a-07-03,the
c03-081a-07-04,longest
c03-081a-07-05,and
c03-081a-07-06,most
c03-081a-07-07,exacting
c03-081a-07-08,role
c03-081a-07-09,","
c03-081a-08-00,that
c03-081a-08-01,of
c03-081a-08-02,the
c03-081a-08-03,sergeant
c03-081a-08-04,","
c03-081a-08-05,gives
c03-081a-08-06,a
c03-081a-08-07,performance
c03-081a-08-08,of
c03-081a-09-00,rare
c03-081a-09-01,intelligence
c03-081a-09-02,and
c03-081a-09-03,restrained
c03-081a-09-04,power
c03-081a-09-05,.
c03-081b-00-00,Arguably
c03-081b-00-01,","
c03-081b-00-02,the
c03-081b-00-03,dramatist
c03-081b-00-04,has
c03-081b-00-05,committed
c03-081b-00-06,a
c03-081b-01-00,technical
c03-081b-01-01,error
c03-081b-01-02,in
c03-081b-01-03,allowing
c03-081b-01-04,Irene
c03-081b-01-05,to
c03-081b-01-06,speak
c03-081b-01-07,for
c03-081b-02-00,herself
c03-081b-02-01,;
c03-081b-02-02,we
c03-081b-02-03,would
c03-081b-02-04,be
c03-081b-02-05,altogether
c03-081b-02-06,clearer
c03-081b-02-07,in
c03-081b-02-08,our
c03-081b-03-00,minds
c03-081b-03-01,about
c03-081b-03-02,her
c03-081b-03-03,if
c03-081b-03-04,she
c03-081b-03-05,remained
c03-081b-03-06,a
c03-081b-03-07,flawed
c03-081b-03-08,but
c03-081b-04-00,beautiful
c03-081b-04-01,enigma
c03-081b-04-02,","
c03-081b-04-03,seen
c03-081b-04-04,but
c03-081b-04-05,not
c03-081b-04-06,heard
c03-081b-04-07,.
c03-081b-04-08,However
c03-081b-04-09,","
c03-081b-05-00,Miss
c03-081b-05-01,Pinkie
c03-081b-05-02,Johnstone
c03-081b-05-03,makes
c03-081b-05-04,her
c03-081b-05-05,few
c03-081b-05-06,brief
c03-081b-05-07,scenes
c03-081b-06-00,effective
c03-081b-06-01,","
c03-081b-06-02,and
c03-081b-06-03,Mr.
c03-081b-06-04,Dinsdale
c03-081b-06-05,Landen
c03-081b-06-06,","
c03-081b-06-07,in
c03-081b-07-00,the
c03-081b-07-01,longest
c03-081b-07-02,and
c03-081b-07-03,most
c03-081b-07-04,exacting
c03-081b-07-05,role
c03-081b-07-06,","
c03-081b-07-07,that
c03-081b-07-08,of
c03-081b-07-09,the
c03-081b-08-00,sergeant
c03-081b-08-01,","
c03-081b-08-02,gives
c03-081b-08-03,a
c03-081b-08-04,performance
c03-081b-08-05,of
c03-081b-08-06,rare
c03-081b-08-07,intelligence
c03-081b-09-00,and
c03-081b-09-01,restrained
c03-081b-09-02,power
c03-081b-09-03,.
c03-081c-00-00,Arguably
c03-081c-00-01,","
c03-081c-00-02,the
c03-081c-00-03,dramatist
c03-081c-00-04,has
c03-081c-00-05,committed
c03-081c-00-06,a
c03-081c-00-07,technical
c03-081c-01-00,error
c03-081c-01-01,in
c03-081c-01-02,allowing
c03-081c-01-03,Irene
c03-081c-01-04,to
c03-081c-01-05,speak
c03-081c-01-06,for
c03-081c-01-07,herself
c03-081c-01-08,;
c03-081c-02-00,we
c03-081c-02-01,would
c03-081c-02-02,be
c03-081c-02-03,altogether
c03-081c-02-04,clearer
c03-081c-02-05,in
c03-081c-02-06,our
c03-081c-02-07,minds
c03-081c-03-00,about
c03-081c-03-01,her
c03-081c-03-02,if
c03-081c-03-03,she
c03-081c-03-04,remained
c03-081c-03-05,a
c03-081c-03-06,flawed
c03-081c-03-07,but
c03-081c-03-08,beautiful
c03-081c-04-00,enigma
c03-081c-04-01,","
c03-081c-04-02,seen
c03-081c-04-03,but
c03-081c-04-04,not
c03-081c-04-05,heard
c03-081c-04-06,.
c03-081c-04-07,However
c03-081c-04-08,","
c03-081c-04-09,Miss
c03-081c-04-10,Pinkie
c03-081c-05-00,Johnstone
c03-081c-05-01,makes
c03-081c-05-02,her
c03-081c-05-03,few
c03-081c-05-04,brief
c03-081c-05-05,scenes
c03-081c-05-06,effective
c03-081c-05-07,","
c03-081c-05-08,and
c03-081c-06-00,Mr.
c03-081c-06-01,Dinsdale
c03-081c-06-02,Landen
c03-081c-06-03,","
c03-081c-06-04,in
c03-081c-06-05,the
c03-081c-06-06,longest
c03-081c-06-07,and
c03-081c-06-08,most
c03-081c-07-00,exacting
c03-081c-07-01,role
c03-081c-07-02,","
c03-081c-07-03,that
c03-081c-07-04,of
c03-081c-07-05,the
c03-081c-07-06,sergeant
c03-081c-07-07,","
c03-081c-07-08,gives
c03-081c-07-09,a
c03-081c-07-10,performance
c03-081c-08-00,of
c03-081c-08-01,rare
c03-081c-08-02,intelligence
c03-081c-08-03,and
c03-081c-08-04,restrained
c03-081c-08-05,power
c03-081c-08-06,.
c03-081d-00-00,Arguably
c03-081d-00-01,","
c03-081d-00-02,the
c03-081d-00-03,dramatist
c03-081d-00-04,has
c03-081d-00-05,committed
c03-081d-00-06,a
c03-081d-01-00,technical
c03-081d-01-01,error
c03-081d-01-02,in
c03-081d-01-03,allowing
c03-081d-01-04,Irene
c03-081d-01-05,to
c03-081d-01-06,speak
c03-081d-02-00,for
c03-081d-02-01,herself
c03-081d-02-02,;
c03-081d-02-03,we
c03-081d-02-04,would
c03-081d-02-05,be
c03-081d-02-06,altogether
c03-081d-02-07,clearer
c03-081d-03-00,in
c03-081d-03-01,our
c03-081d-03-02,minds
c03-081d-03-03,about
c03-081d-03-04,her
c03-081d-03-05,if
c03-081d-03-06,she
c03-081d-03-07,remained
c03-081d-04-00,a
c03-081d-04-01,flawed
c03-081d-04-02,but
c03-081d-04-03,beautiful
c03-081d-04-04,enigma
c03-081d-04-05,","
c03-081d-04-06,seen
c03-081d-04-07,but
c03-081d-05-00,not
c03-081d-05-01,heard
